TRACK_ID,PATH,DURATION,split,npy_path,n_mels,n_frames
track_1293910,10/1293910.mp3,122.6,train,artifacts/melspecs\10\1293910.npy,128,1292
track_1294205,05/1294205.mp3,60.0,train,artifacts/melspecs\05\1294205.npy,128,1292
track_1294211,11/1294211.mp3,124.1,train,artifacts/melspecs\11\1294211.npy,128,1292
track_1294217,17/1294217.mp3,124.1,train,artifacts/melspecs\17\1294217.npy,128,1292
track_1294600,00/1294600.mp3,132.0,train,artifacts/melspecs\00\1294600.npy,128,1292
track_1295407,07/1295407.mp3,135.9,train,artifacts/melspecs\07\1295407.npy,128,1292
track_1295411,11/1295411.mp3,143.6,train,artifacts/melspecs\11\1295411.npy,128,1292
track_1295413,13/1295413.mp3,131.0,train,artifacts/melspecs\13\1295413.npy,128,1292
track_1295414,14/1295414.mp3,218.3,train,artifacts/melspecs\14\1295414.npy,128,1292
track_1295415,15/1295415.mp3,91.9,train,artifacts/melspecs\15\1295415.npy,128,1292
track_1295416,16/1295416.mp3,204.4,train,artifacts/melspecs\16\1295416.npy,128,1292
track_1295417,17/1295417.mp3,218.3,train,artifacts/melspecs\17\1295417.npy,128,1292
track_1295418,18/1295418.mp3,184.3,train,artifacts/melspecs\18\1295418.npy,128,1292
track_1295419,19/1295419.mp3,157.5,train,artifacts/melspecs\19\1295419.npy,128,1292
track_1295710,10/1295710.mp3,98.8,train,artifacts/melspecs\10\1295710.npy,128,1292
track_1295713,13/1295713.mp3,94.6,train,artifacts/melspecs\13\1295713.npy,128,1292
track_1297805,05/1297805.mp3,38.1,train,artifacts/melspecs\05\1297805.npy,128,1292
track_1297806,06/1297806.mp3,70.1,train,artifacts/melspecs\06\1297806.npy,128,1292
track_1298307,07/1298307.mp3,182.3,train,artifacts/melspecs\07\1298307.npy,128,1292
track_1298308,08/1298308.mp3,173.5,train,artifacts/melspecs\08\1298308.npy,128,1292
track_1298309,09/1298309.mp3,135.6,train,artifacts/melspecs\09\1298309.npy,128,1292
track_1300000,00/1300000.mp3,400.0,train,artifacts/melspecs\00\1300000.npy,128,1292
track_1300307,07/1300307.mp3,127.4,train,artifacts/melspecs\07\1300307.npy,128,1292
track_1303000,00/1303000.mp3,124.1,train,artifacts/melspecs\00\1303000.npy,128,1292
track_1303012,12/1303012.mp3,337.8,train,artifacts/melspecs\12\1303012.npy,128,1292
track_1303013,13/1303013.mp3,334.3,train,artifacts/melspecs\13\1303013.npy,128,1292
track_1303015,15/1303015.mp3,330.9,train,artifacts/melspecs\15\1303015.npy,128,1292
track_1303017,17/1303017.mp3,221.2,train,artifacts/melspecs\17\1303017.npy,128,1292
track_1303018,18/1303018.mp3,394.3,train,artifacts/melspecs\18\1303018.npy,128,1292
track_1303019,19/1303019.mp3,276.0,train,artifacts/melspecs\19\1303019.npy,128,1292
track_1306703,03/1306703.mp3,114.5,train,artifacts/melspecs\03\1306703.npy,128,1292
track_1306704,04/1306704.mp3,114.9,train,artifacts/melspecs\04\1306704.npy,128,1292
track_1306706,06/1306706.mp3,84.1,train,artifacts/melspecs\06\1306706.npy,128,1292
track_1308209,09/1308209.mp3,104.4,train,artifacts/melspecs\09\1308209.npy,128,1292
track_1310106,06/1310106.mp3,111.5,train,artifacts/melspecs\06\1310106.npy,128,1292
track_1310107,07/1310107.mp3,124.1,train,artifacts/melspecs\07\1310107.npy,128,1292
track_1310116,16/1310116.mp3,162.5,train,artifacts/melspecs\16\1310116.npy,128,1292
track_1310207,07/1310207.mp3,224.0,train,artifacts/melspecs\07\1310207.npy,128,1292
track_1310209,09/1310209.mp3,248.0,train,artifacts/melspecs\09\1310209.npy,128,1292
track_1310215,15/1310215.mp3,228.0,train,artifacts/melspecs\15\1310215.npy,128,1292
track_1310216,16/1310216.mp3,260.0,train,artifacts/melspecs\16\1310216.npy,128,1292
track_1312018,18/1312018.mp3,72.0,train,artifacts/melspecs\18\1312018.npy,128,1292
track_1312508,08/1312508.mp3,150.5,train,artifacts/melspecs\08\1312508.npy,128,1292
track_1312509,09/1312509.mp3,150.5,train,artifacts/melspecs\09\1312509.npy,128,1292
track_1312510,10/1312510.mp3,173.9,train,artifacts/melspecs\10\1312510.npy,128,1292
track_1312511,11/1312511.mp3,173.9,train,artifacts/melspecs\11\1312511.npy,128,1292
track_1312512,12/1312512.mp3,141.0,train,artifacts/melspecs\12\1312512.npy,128,1292
track_1312513,13/1312513.mp3,141.0,train,artifacts/melspecs\13\1312513.npy,128,1292
track_1313105,05/1313105.mp3,193.0,train,artifacts/melspecs\05\1313105.npy,128,1292
track_1313106,06/1313106.mp3,125.1,train,artifacts/melspecs\06\1313106.npy,128,1292
track_1313107,07/1313107.mp3,224.5,train,artifacts/melspecs\07\1313107.npy,128,1292
track_1313108,08/1313108.mp3,218.0,train,artifacts/melspecs\08\1313108.npy,128,1292
track_1313109,09/1313109.mp3,226.0,train,artifacts/melspecs\09\1313109.npy,128,1292
track_1314100,00/1314100.mp3,63.1,train,artifacts/melspecs\00\1314100.npy,128,1292
track_1314101,01/1314101.mp3,34.1,train,artifacts/melspecs\01\1314101.npy,128,1292
track_1314412,12/1314412.mp3,243.6,train,artifacts/melspecs\12\1314412.npy,128,1292
track_1315518,18/1315518.mp3,179.7,train,artifacts/melspecs\18\1315518.npy,128,1292
track_1315909,09/1315909.mp3,343.6,train,artifacts/melspecs\09\1315909.npy,128,1292
track_1316219,19/1316219.mp3,221.0,train,artifacts/melspecs\19\1316219.npy,128,1292
track_1318707,07/1318707.mp3,31.1,train,artifacts/melspecs\07\1318707.npy,128,1292
track_1325602,02/1325602.mp3,228.9,train,artifacts/melspecs\02\1325602.npy,128,1292
track_1325603,03/1325603.mp3,228.9,train,artifacts/melspecs\03\1325603.npy,128,1292
track_1326218,18/1326218.mp3,254.2,train,artifacts/melspecs\18\1326218.npy,128,1292
track_1327700,00/1327700.mp3,528.1,train,artifacts/melspecs\00\1327700.npy,128,1292
track_1329502,02/1329502.mp3,182.0,train,artifacts/melspecs\02\1329502.npy,128,1292
track_1329913,13/1329913.mp3,250.0,train,artifacts/melspecs\13\1329913.npy,128,1292
track_1330501,01/1330501.mp3,260.9,train,artifacts/melspecs\01\1330501.npy,128,1292
track_1330503,03/1330503.mp3,306.0,train,artifacts/melspecs\03\1330503.npy,128,1292
track_1330504,04/1330504.mp3,34.1,train,artifacts/melspecs\04\1330504.npy,128,1292
track_1330506,06/1330506.mp3,47.3,train,artifacts/melspecs\06\1330506.npy,128,1292
track_1330509,09/1330509.mp3,362.6,train,artifacts/melspecs\09\1330509.npy,128,1292
track_1337210,10/1337210.mp3,35.1,train,artifacts/melspecs\10\1337210.npy,128,1292
track_1338009,09/1338009.mp3,296.9,train,artifacts/melspecs\09\1338009.npy,128,1292
track_1338010,10/1338010.mp3,361.5,train,artifacts/melspecs\10\1338010.npy,128,1292
track_1338011,11/1338011.mp3,258.2,train,artifacts/melspecs\11\1338011.npy,128,1292
track_1338012,12/1338012.mp3,319.5,train,artifacts/melspecs\12\1338012.npy,128,1292
track_1338302,02/1338302.mp3,62.2,train,artifacts/melspecs\02\1338302.npy,128,1292
track_1338303,03/1338303.mp3,76.0,train,artifacts/melspecs\03\1338303.npy,128,1292
track_1338304,04/1338304.mp3,159.6,train,artifacts/melspecs\04\1338304.npy,128,1292
track_1338305,05/1338305.mp3,104.0,train,artifacts/melspecs\05\1338305.npy,128,1292
track_1338306,06/1338306.mp3,103.6,train,artifacts/melspecs\06\1338306.npy,128,1292
track_1338307,07/1338307.mp3,155.3,train,artifacts/melspecs\07\1338307.npy,128,1292
track_1338308,08/1338308.mp3,337.1,train,artifacts/melspecs\08\1338308.npy,128,1292
track_1338309,09/1338309.mp3,163.1,train,artifacts/melspecs\09\1338309.npy,128,1292
track_1338310,10/1338310.mp3,105.1,train,artifacts/melspecs\10\1338310.npy,128,1292
track_1341601,01/1341601.mp3,60.9,train,artifacts/melspecs\01\1341601.npy,128,1292
track_1341607,07/1341607.mp3,168.0,train,artifacts/melspecs\07\1341607.npy,128,1292
track_1342005,05/1342005.mp3,286.0,train,artifacts/melspecs\05\1342005.npy,128,1292
track_1342007,07/1342007.mp3,192.1,train,artifacts/melspecs\07\1342007.npy,128,1292
track_1349103,03/1349103.mp3,58.9,train,artifacts/melspecs\03\1349103.npy,128,1292
track_1349109,09/1349109.mp3,59.1,train,artifacts/melspecs\09\1349109.npy,128,1292
track_1349112,12/1349112.mp3,40.6,train,artifacts/melspecs\12\1349112.npy,128,1292
track_1353819,19/1353819.mp3,126.9,train,artifacts/melspecs\19\1353819.npy,128,1292
track_1355015,15/1355015.mp3,97.0,train,artifacts/melspecs\15\1355015.npy,128,1292
track_1355017,17/1355017.mp3,70.8,train,artifacts/melspecs\17\1355017.npy,128,1292
track_1355019,19/1355019.mp3,102.6,train,artifacts/melspecs\19\1355019.npy,128,1292
track_1362214,14/1362214.mp3,151.9,train,artifacts/melspecs\14\1362214.npy,128,1292
track_1365115,15/1365115.mp3,301.5,train,artifacts/melspecs\15\1365115.npy,128,1292
track_1365119,19/1365119.mp3,406.9,train,artifacts/melspecs\19\1365119.npy,128,1292
track_1366001,01/1366001.mp3,143.2,train,artifacts/melspecs\01\1366001.npy,128,1292
track_1366003,03/1366003.mp3,42.6,train,artifacts/melspecs\03\1366003.npy,128,1292
track_1366702,02/1366702.mp3,258.9,train,artifacts/melspecs\02\1366702.npy,128,1292
track_1366703,03/1366703.mp3,368.6,train,artifacts/melspecs\03\1366703.npy,128,1292
track_1366704,04/1366704.mp3,289.8,train,artifacts/melspecs\04\1366704.npy,128,1292
track_1366705,05/1366705.mp3,240.0,train,artifacts/melspecs\05\1366705.npy,128,1292
track_1366706,06/1366706.mp3,353.2,train,artifacts/melspecs\06\1366706.npy,128,1292
track_1366707,07/1366707.mp3,248.6,train,artifacts/melspecs\07\1366707.npy,128,1292
track_1366708,08/1366708.mp3,305.2,train,artifacts/melspecs\08\1366708.npy,128,1292
track_1366709,09/1366709.mp3,310.3,train,artifacts/melspecs\09\1366709.npy,128,1292
track_1366710,10/1366710.mp3,204.0,train,artifacts/melspecs\10\1366710.npy,128,1292
track_1366711,11/1366711.mp3,370.3,train,artifacts/melspecs\11\1366711.npy,128,1292
track_1366712,12/1366712.mp3,282.9,train,artifacts/melspecs\12\1366712.npy,128,1292
track_1369907,07/1369907.mp3,113.8,train,artifacts/melspecs\07\1369907.npy,128,1292
track_1371518,18/1371518.mp3,307.1,train,artifacts/melspecs\18\1371518.npy,128,1292
track_1372208,08/1372208.mp3,420.0,train,artifacts/melspecs\08\1372208.npy,128,1292
track_1374308,08/1374308.mp3,144.9,train,artifacts/melspecs\08\1374308.npy,128,1292
track_1374717,17/1374717.mp3,244.5,train,artifacts/melspecs\17\1374717.npy,128,1292
track_1374718,18/1374718.mp3,244.5,train,artifacts/melspecs\18\1374718.npy,128,1292
track_1377217,17/1377217.mp3,296.9,train,artifacts/melspecs\17\1377217.npy,128,1292
track_1377314,14/1377314.mp3,244.2,train,artifacts/melspecs\14\1377314.npy,128,1292
track_1377315,15/1377315.mp3,244.1,train,artifacts/melspecs\15\1377315.npy,128,1292
track_1377316,16/1377316.mp3,244.1,train,artifacts/melspecs\16\1377316.npy,128,1292
track_1377317,17/1377317.mp3,244.1,train,artifacts/melspecs\17\1377317.npy,128,1292
track_1377415,15/1377415.mp3,276.9,train,artifacts/melspecs\15\1377415.npy,128,1292
track_1378008,08/1378008.mp3,262.0,train,artifacts/melspecs\08\1378008.npy,128,1292
track_1378101,01/1378101.mp3,240.8,train,artifacts/melspecs\01\1378101.npy,128,1292
track_1380002,02/1380002.mp3,383.8,train,artifacts/melspecs\02\1380002.npy,128,1292
track_1380708,08/1380708.mp3,242.4,train,artifacts/melspecs\08\1380708.npy,128,1292
track_1380709,09/1380709.mp3,231.3,train,artifacts/melspecs\09\1380709.npy,128,1292
track_1380710,10/1380710.mp3,351.6,train,artifacts/melspecs\10\1380710.npy,128,1292
track_1380711,11/1380711.mp3,95.9,train,artifacts/melspecs\11\1380711.npy,128,1292
track_1380712,12/1380712.mp3,320.0,train,artifacts/melspecs\12\1380712.npy,128,1292
track_1383310,10/1383310.mp3,381.8,train,artifacts/melspecs\10\1383310.npy,128,1292
track_1386702,02/1386702.mp3,31.5,train,artifacts/melspecs\02\1386702.npy,128,1292
track_1387904,04/1387904.mp3,230.7,train,artifacts/melspecs\04\1387904.npy,128,1292
track_1388303,03/1388303.mp3,198.9,train,artifacts/melspecs\03\1388303.npy,128,1292
track_1388600,00/1388600.mp3,405.7,train,artifacts/melspecs\00\1388600.npy,128,1292
track_1388601,01/1388601.mp3,297.0,train,artifacts/melspecs\01\1388601.npy,128,1292
track_1388603,03/1388603.mp3,248.6,train,artifacts/melspecs\03\1388603.npy,128,1292
track_1389413,13/1389413.mp3,302.2,train,artifacts/melspecs\13\1389413.npy,128,1292
track_1392703,03/1392703.mp3,210.1,train,artifacts/melspecs\03\1392703.npy,128,1292
track_1393000,00/1393000.mp3,300.1,train,artifacts/melspecs\00\1393000.npy,128,1292
track_1393011,11/1393011.mp3,113.2,train,artifacts/melspecs\11\1393011.npy,128,1292
track_1393015,15/1393015.mp3,240.1,train,artifacts/melspecs\15\1393015.npy,128,1292
track_1393100,00/1393100.mp3,240.1,train,artifacts/melspecs\00\1393100.npy,128,1292
track_1393104,04/1393104.mp3,270.1,train,artifacts/melspecs\04\1393104.npy,128,1292
track_1393108,08/1393108.mp3,270.1,train,artifacts/melspecs\08\1393108.npy,128,1292
track_1393109,09/1393109.mp3,270.1,train,artifacts/melspecs\09\1393109.npy,128,1292
track_1393318,18/1393318.mp3,210.1,train,artifacts/melspecs\18\1393318.npy,128,1292
track_1393319,19/1393319.mp3,210.1,train,artifacts/melspecs\19\1393319.npy,128,1292
track_1393400,00/1393400.mp3,210.0,train,artifacts/melspecs\00\1393400.npy,128,1292
track_1393401,01/1393401.mp3,210.0,train,artifacts/melspecs\01\1393401.npy,128,1292
track_1393402,02/1393402.mp3,270.0,train,artifacts/melspecs\02\1393402.npy,128,1292
track_1393403,03/1393403.mp3,270.0,train,artifacts/melspecs\03\1393403.npy,128,1292
track_1393404,04/1393404.mp3,210.0,train,artifacts/melspecs\04\1393404.npy,128,1292
track_1393405,05/1393405.mp3,210.0,train,artifacts/melspecs\05\1393405.npy,128,1292
track_1393406,06/1393406.mp3,270.0,train,artifacts/melspecs\06\1393406.npy,128,1292
track_1393407,07/1393407.mp3,270.0,train,artifacts/melspecs\07\1393407.npy,128,1292
track_1393408,08/1393408.mp3,270.0,train,artifacts/melspecs\08\1393408.npy,128,1292
track_1393409,09/1393409.mp3,90.0,train,artifacts/melspecs\09\1393409.npy,128,1292
track_1393612,12/1393612.mp3,240.1,train,artifacts/melspecs\12\1393612.npy,128,1292
track_1393614,14/1393614.mp3,270.1,train,artifacts/melspecs\14\1393614.npy,128,1292
track_1393617,17/1393617.mp3,270.1,train,artifacts/melspecs\17\1393617.npy,128,1292
track_1396101,01/1396101.mp3,80.2,train,artifacts/melspecs\01\1396101.npy,128,1292
track_1396105,05/1396105.mp3,66.9,train,artifacts/melspecs\05\1396105.npy,128,1292
track_1397719,19/1397719.mp3,166.5,train,artifacts/melspecs\19\1397719.npy,128,1292
track_1399011,11/1399011.mp3,109.6,train,artifacts/melspecs\11\1399011.npy,128,1292
track_1399013,13/1399013.mp3,73.9,train,artifacts/melspecs\13\1399013.npy,128,1292
track_1399014,14/1399014.mp3,118.2,train,artifacts/melspecs\14\1399014.npy,128,1292
track_1399015,15/1399015.mp3,81.3,train,artifacts/melspecs\15\1399015.npy,128,1292
track_1399016,16/1399016.mp3,105.9,train,artifacts/melspecs\16\1399016.npy,128,1292
track_1399017,17/1399017.mp3,85.0,train,artifacts/melspecs\17\1399017.npy,128,1292
track_1399018,18/1399018.mp3,67.4,train,artifacts/melspecs\18\1399018.npy,128,1292
track_1399019,19/1399019.mp3,101.5,train,artifacts/melspecs\19\1399019.npy,128,1292
track_1400500,00/1400500.mp3,133.4,train,artifacts/melspecs\00\1400500.npy,128,1292
track_1400501,01/1400501.mp3,159.3,train,artifacts/melspecs\01\1400501.npy,128,1292
track_1400502,02/1400502.mp3,82.1,train,artifacts/melspecs\02\1400502.npy,128,1292
track_1400503,03/1400503.mp3,149.4,train,artifacts/melspecs\03\1400503.npy,128,1292
track_1400505,05/1400505.mp3,157.8,train,artifacts/melspecs\05\1400505.npy,128,1292
track_1400506,06/1400506.mp3,126.0,train,artifacts/melspecs\06\1400506.npy,128,1292
track_1400517,17/1400517.mp3,215.6,train,artifacts/melspecs\17\1400517.npy,128,1292
track_1400905,05/1400905.mp3,60.1,train,artifacts/melspecs\05\1400905.npy,128,1292
track_1400906,06/1400906.mp3,46.1,train,artifacts/melspecs\06\1400906.npy,128,1292
track_1400908,08/1400908.mp3,132.1,train,artifacts/melspecs\08\1400908.npy,128,1292
track_1400909,09/1400909.mp3,87.7,train,artifacts/melspecs\09\1400909.npy,128,1292
track_1400910,10/1400910.mp3,57.4,train,artifacts/melspecs\10\1400910.npy,128,1292
track_1400911,11/1400911.mp3,82.4,train,artifacts/melspecs\11\1400911.npy,128,1292
track_1400912,12/1400912.mp3,106.6,train,artifacts/melspecs\12\1400912.npy,128,1292
track_1400913,13/1400913.mp3,66.1,train,artifacts/melspecs\13\1400913.npy,128,1292
track_1402108,08/1402108.mp3,151.5,train,artifacts/melspecs\08\1402108.npy,128,1292
track_1402111,11/1402111.mp3,102.8,train,artifacts/melspecs\11\1402111.npy,128,1292
track_1403004,04/1403004.mp3,270.0,train,artifacts/melspecs\04\1403004.npy,128,1292
track_1405006,06/1405006.mp3,101.2,train,artifacts/melspecs\06\1405006.npy,128,1292
track_1405007,07/1405007.mp3,92.6,train,artifacts/melspecs\07\1405007.npy,128,1292
track_1405008,08/1405008.mp3,173.2,train,artifacts/melspecs\08\1405008.npy,128,1292
track_1405009,09/1405009.mp3,212.6,train,artifacts/melspecs\09\1405009.npy,128,1292
track_1405011,11/1405011.mp3,31.8,train,artifacts/melspecs\11\1405011.npy,128,1292
track_1405012,12/1405012.mp3,125.2,train,artifacts/melspecs\12\1405012.npy,128,1292
track_1406016,16/1406016.mp3,155.0,train,artifacts/melspecs\16\1406016.npy,128,1292
track_1406401,01/1406401.mp3,90.0,train,artifacts/melspecs\01\1406401.npy,128,1292
track_1411915,15/1411915.mp3,277.0,train,artifacts/melspecs\15\1411915.npy,128,1292
track_1412805,05/1412805.mp3,115.4,train,artifacts/melspecs\05\1412805.npy,128,1292
track_1412813,13/1412813.mp3,161.8,train,artifacts/melspecs\13\1412813.npy,128,1292
track_1412817,17/1412817.mp3,266.2,train,artifacts/melspecs\17\1412817.npy,128,1292
track_1413009,09/1413009.mp3,47.6,train,artifacts/melspecs\09\1413009.npy,128,1292
track_1413011,11/1413011.mp3,160.0,train,artifacts/melspecs\11\1413011.npy,128,1292
track_1413012,12/1413012.mp3,190.2,train,artifacts/melspecs\12\1413012.npy,128,1292
track_1414417,17/1414417.mp3,248.7,train,artifacts/melspecs\17\1414417.npy,128,1292
track_1415105,05/1415105.mp3,160.0,train,artifacts/melspecs\05\1415105.npy,128,1292
track_1415106,06/1415106.mp3,144.0,train,artifacts/melspecs\06\1415106.npy,128,1292
track_1415108,08/1415108.mp3,173.7,train,artifacts/melspecs\08\1415108.npy,128,1292
track_1417906,06/1417906.mp3,164.5,train,artifacts/melspecs\06\1417906.npy,128,1292
track_1420409,09/1420409.mp3,215.5,train,artifacts/melspecs\09\1420409.npy,128,1292
track_1420410,10/1420410.mp3,184.8,train,artifacts/melspecs\10\1420410.npy,128,1292
track_1420411,11/1420411.mp3,194.4,train,artifacts/melspecs\11\1420411.npy,128,1292
track_1420412,12/1420412.mp3,200.0,train,artifacts/melspecs\12\1420412.npy,128,1292
track_1420413,13/1420413.mp3,162.5,train,artifacts/melspecs\13\1420413.npy,128,1292
track_1420414,14/1420414.mp3,202.0,train,artifacts/melspecs\14\1420414.npy,128,1292
track_1420415,15/1420415.mp3,156.0,train,artifacts/melspecs\15\1420415.npy,128,1292
track_1420416,16/1420416.mp3,155.4,train,artifacts/melspecs\16\1420416.npy,128,1292
track_1420419,19/1420419.mp3,190.0,train,artifacts/melspecs\19\1420419.npy,128,1292
track_1420500,00/1420500.mp3,192.2,train,artifacts/melspecs\00\1420500.npy,128,1292
track_1420501,01/1420501.mp3,277.1,train,artifacts/melspecs\01\1420501.npy,128,1292
track_1420502,02/1420502.mp3,164.0,train,artifacts/melspecs\02\1420502.npy,128,1292
track_1420503,03/1420503.mp3,200.6,train,artifacts/melspecs\03\1420503.npy,128,1292
track_1420504,04/1420504.mp3,137.6,train,artifacts/melspecs\04\1420504.npy,128,1292
track_1420505,05/1420505.mp3,193.2,train,artifacts/melspecs\05\1420505.npy,128,1292
track_1420506,06/1420506.mp3,142.4,train,artifacts/melspecs\06\1420506.npy,128,1292
track_1420507,07/1420507.mp3,133.0,train,artifacts/melspecs\07\1420507.npy,128,1292
track_1420508,08/1420508.mp3,154.5,train,artifacts/melspecs\08\1420508.npy,128,1292
track_1420509,09/1420509.mp3,162.7,train,artifacts/melspecs\09\1420509.npy,128,1292
track_1420510,10/1420510.mp3,182.8,train,artifacts/melspecs\10\1420510.npy,128,1292
track_1420511,11/1420511.mp3,199.7,train,artifacts/melspecs\11\1420511.npy,128,1292
track_1420700,00/1420700.mp3,182.9,train,artifacts/melspecs\00\1420700.npy,128,1292
track_1420701,01/1420701.mp3,214.5,train,artifacts/melspecs\01\1420701.npy,128,1292
track_1420702,02/1420702.mp3,181.0,train,artifacts/melspecs\02\1420702.npy,128,1292
track_1420704,04/1420704.mp3,177.0,train,artifacts/melspecs\04\1420704.npy,128,1292
track_1420705,05/1420705.mp3,193.4,train,artifacts/melspecs\05\1420705.npy,128,1292
track_1420706,06/1420706.mp3,181.6,train,artifacts/melspecs\06\1420706.npy,128,1292
track_1420707,07/1420707.mp3,165.5,train,artifacts/melspecs\07\1420707.npy,128,1292
track_0011006,06/11006.mp3,361.7,validation,artifacts/melspecs\06\11006.npy,128,1292
track_0021506,06/21506.mp3,210.1,validation,artifacts/melspecs\06\21506.npy,128,1292
track_0021509,09/21509.mp3,95.3,validation,artifacts/melspecs\09\21509.npy,128,1292
track_0034517,17/34517.mp3,213.3,validation,artifacts/melspecs\17\34517.npy,128,1292
track_0034518,18/34518.mp3,304.7,validation,artifacts/melspecs\18\34518.npy,128,1292
track_0034519,19/34519.mp3,276.1,validation,artifacts/melspecs\19\34519.npy,128,1292
track_0038117,17/38117.mp3,204.7,validation,artifacts/melspecs\17\38117.npy,128,1292
track_0134414,14/134414.mp3,222.3,validation,artifacts/melspecs\14\134414.npy,128,1292
track_0206006,06/206006.mp3,182.0,validation,artifacts/melspecs\06\206006.npy,128,1292
track_0206011,11/206011.mp3,211.2,validation,artifacts/melspecs\11\206011.npy,128,1292
track_0206014,14/206014.mp3,108.0,validation,artifacts/melspecs\14\206014.npy,128,1292
track_0207501,01/207501.mp3,208.8,validation,artifacts/melspecs\01\207501.npy,128,1292
track_0207506,06/207506.mp3,223.6,validation,artifacts/melspecs\06\207506.npy,128,1292
track_0207517,17/207517.mp3,235.1,validation,artifacts/melspecs\17\207517.npy,128,1292
track_0211412,12/211412.mp3,245.4,validation,artifacts/melspecs\12\211412.npy,128,1292
track_0211415,15/211415.mp3,231.9,validation,artifacts/melspecs\15\211415.npy,128,1292
track_0211416,16/211416.mp3,245.1,validation,artifacts/melspecs\16\211416.npy,128,1292
track_0211417,17/211417.mp3,243.1,validation,artifacts/melspecs\17\211417.npy,128,1292
track_0211418,18/211418.mp3,210.6,validation,artifacts/melspecs\18\211418.npy,128,1292
track_0248109,09/248109.mp3,349.8,validation,artifacts/melspecs\09\248109.npy,128,1292
track_0387400,00/387400.mp3,168.2,validation,artifacts/melspecs\00\387400.npy,128,1292
track_0399200,00/399200.mp3,273.1,validation,artifacts/melspecs\00\399200.npy,128,1292
track_0399201,01/399201.mp3,206.5,validation,artifacts/melspecs\01\399201.npy,128,1292
track_0399204,04/399204.mp3,264.9,validation,artifacts/melspecs\04\399204.npy,128,1292
track_0417214,14/417214.mp3,120.0,validation,artifacts/melspecs\14\417214.npy,128,1292
track_0417217,17/417217.mp3,98.1,validation,artifacts/melspecs\17\417217.npy,128,1292
track_0600112,12/600112.mp3,128.3,validation,artifacts/melspecs\12\600112.npy,128,1292
track_0659900,00/659900.mp3,147.5,validation,artifacts/melspecs\00\659900.npy,128,1292
track_0659901,01/659901.mp3,183.5,validation,artifacts/melspecs\01\659901.npy,128,1292
track_0659902,02/659902.mp3,215.5,validation,artifacts/melspecs\02\659902.npy,128,1292
track_0659903,03/659903.mp3,179.5,validation,artifacts/melspecs\03\659903.npy,128,1292
track_0659904,04/659904.mp3,172.0,validation,artifacts/melspecs\04\659904.npy,128,1292
track_0661609,09/661609.mp3,104.8,validation,artifacts/melspecs\09\661609.npy,128,1292
track_0664811,11/664811.mp3,347.5,validation,artifacts/melspecs\11\664811.npy,128,1292
track_0664812,12/664812.mp3,384.1,validation,artifacts/melspecs\12\664812.npy,128,1292
track_0666115,15/666115.mp3,261.2,validation,artifacts/melspecs\15\666115.npy,128,1292
track_0682504,04/682504.mp3,446.0,validation,artifacts/melspecs\04\682504.npy,128,1292
track_0708401,01/708401.mp3,181.9,validation,artifacts/melspecs\01\708401.npy,128,1292
track_0725212,12/725212.mp3,246.1,validation,artifacts/melspecs\12\725212.npy,128,1292
track_0779309,09/779309.mp3,264.0,validation,artifacts/melspecs\09\779309.npy,128,1292
track_0795410,10/795410.mp3,240.0,validation,artifacts/melspecs\10\795410.npy,128,1292
track_0802317,17/802317.mp3,237.4,validation,artifacts/melspecs\17\802317.npy,128,1292
track_0802318,18/802318.mp3,198.9,validation,artifacts/melspecs\18\802318.npy,128,1292
track_0802319,19/802319.mp3,189.0,validation,artifacts/melspecs\19\802319.npy,128,1292
track_0811117,17/811117.mp3,75.6,validation,artifacts/melspecs\17\811117.npy,128,1292
track_0811118,18/811118.mp3,210.3,validation,artifacts/melspecs\18\811118.npy,128,1292
track_0811119,19/811119.mp3,128.0,validation,artifacts/melspecs\19\811119.npy,128,1292
track_0824300,00/824300.mp3,162.3,validation,artifacts/melspecs\00\824300.npy,128,1292
track_0824305,05/824305.mp3,115.9,validation,artifacts/melspecs\05\824305.npy,128,1292
track_0893400,00/893400.mp3,54.0,validation,artifacts/melspecs\00\893400.npy,128,1292
track_0893401,01/893401.mp3,42.0,validation,artifacts/melspecs\01\893401.npy,128,1292
track_0893402,02/893402.mp3,70.0,validation,artifacts/melspecs\02\893402.npy,128,1292
track_0893403,03/893403.mp3,40.0,validation,artifacts/melspecs\03\893403.npy,128,1292
track_0900713,13/900713.mp3,272.0,validation,artifacts/melspecs\13\900713.npy,128,1292
track_0947016,16/947016.mp3,122.9,validation,artifacts/melspecs\16\947016.npy,128,1292
track_0947017,17/947017.mp3,68.1,validation,artifacts/melspecs\17\947017.npy,128,1292
track_0947018,18/947018.mp3,144.0,validation,artifacts/melspecs\18\947018.npy,128,1292
track_0947019,19/947019.mp3,116.0,validation,artifacts/melspecs\19\947019.npy,128,1292
track_0952214,14/952214.mp3,315.5,validation,artifacts/melspecs\14\952214.npy,128,1292
track_0963304,04/963304.mp3,61.0,validation,artifacts/melspecs\04\963304.npy,128,1292
track_0963305,05/963305.mp3,150.0,validation,artifacts/melspecs\05\963305.npy,128,1292
track_0982407,07/982407.mp3,165.0,validation,artifacts/melspecs\07\982407.npy,128,1292
track_0982408,08/982408.mp3,165.0,validation,artifacts/melspecs\08\982408.npy,128,1292
track_0991710,10/991710.mp3,115.2,validation,artifacts/melspecs\10\991710.npy,128,1292
track_0991715,15/991715.mp3,103.8,validation,artifacts/melspecs\15\991715.npy,128,1292
